Project ID,Project Name,IM Group,Character Count
732535,UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Holly Springs,C19-UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Holly Springs,73
732534,UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Lillington,C19-UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Lillington,70
803301,UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Panther Creek,C19-UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Panther Creek,73
178713,UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Raleigh - Rex Hospital,C19-UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Raleigh - Rex Hospital,82
178714,UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Smithfield-Cardiology,C19-UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Smithfield-Cardiology,81
178711,UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Wakefield-Cardiology,C19-UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Wakefield-Cardiology,80
178706,UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Wilson Location,C19-UNCR : Raleigh-Rex Hospital Heart and Vascular (MAIN) : Wilson Location,75
417900,UNCR : UNC Rex ENT Specialists at Wakefield,C19-UNCR : UNC Rex ENT Specialists at Wakefield,47
416678,UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Healthcare of Holly Springs,C19-UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Healthcare of Holly Springs,88
178728,UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : REX Vascular Specialists - Cary,C19-UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : REX Vascular Specialists - Cary,88
178729,UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Vascular Specialists - Clayton,C19-UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Vascular Specialists - Clayton,91
178730,UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Vascular Specialists - Johnson Therapeutic Wound,C19-UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Vascular Specialists - Johnson Therapeutic Wound,109
178731,UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Vascular Specialists - Raleigh,C19-UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Vascular Specialists - Raleigh,91
178732,UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Vascular Specialists - Smithfield,C19-UNCR : UNC Rex Vascular Specialists-Raleigh (MAIN) : Rex Vascular Specialists - Smithfield,94
156494,UNH : University Hospital,C19-UNH : University Hospital,29
407186,UNH : University Hospital Critical Care SICU,C19-UNH : University Hospital Critical Care SICU,48
388972,UNH : University Hospital Trauma SICU,C19-UNH : University Hospital Trauma SICU,41
457049,UNITYHC : Anacostia,C19-UNITYHC : Anacostia,23
709058,UNITYHC : Brentwood Health Center,C19-UNITYHC : Brentwood Health Center,37
555312,UNITYHC : Parkside Health Center,C19-UNITYHC : Parkside Health Center,36
371858,UNITYHC : Upper Cardozo Health Center,C19-UNITYHC : Upper Cardozo Health Center,41
32145,UOC : Memorial Hospital,C19-UOC : Memorial Hospital,27
113053,UOC : North Memorial Hospital,C19-UOC : North Memorial Hospital,33
174572,UOC : UC Health Urgent Care Circle Square,C19-UOC : UC Health Urgent Care Circle Square,45
371501,UOC : UCH Emergency Room - Aurora Central,C19-UOC : UCH Emergency Room - Aurora Central,45
16444,UOC : University of Colorado Hospital,C19-UOC : University of Colorado Hospital,41
198409,UOC : University of Colorado Hospital-Care Navigator,C19-UOC : University of Colorado Hospital-Care Navigator,56
123722,UOI : Avon Office,C19-UOI : Avon Office,21
123743,UOI : Community North Office,C19-UOI : Community North Office,32
123724,UOI : Franklin Office,C19-UOI : Franklin Office,25
123726,UOI : Greenfield Office,C19-UOI : Greenfield Office,27
123750,UOI : Greenwood Office,C19-UOI : Greenwood Office,26
123754,UOI : Naab Office,C19-UOI : Naab Office,21
16836,UOI : Noblesville Office,C19-UOI : Noblesville Office,28
123741,UOI : North Meridian Office,C19-UOI : North Meridian Office,31
123755,UOI : Post Road Office,C19-UOI : Post Road Office,26
427136,UOLP : Childrens Foundation Building in Louisville,C19-UOLP : Childrens Foundation Building in Louisville,54
427170,UOLP : Colon and Rectal Surgery Clinic,C19-UOLP : Colon and Rectal Surgery Clinic,42
427167,UOLP : General Surgery Clinic,C19-UOLP : General Surgery Clinic,33
427172,UOLP : Healthcare Outpatient Clinic,C19-UOLP : Healthcare Outpatient Clinic,39
427137,UOLP : Jewish Hospital Trager Transplant Center,C19-UOLP : Jewish Hospital Trager Transplant Center,51
427168,UOLP : Plastic and Reconstructive Surgery Clinic,C19-UOLP : Plastic and Reconstructive Surgery Clinic,52
427171,UOLP : Surgical Oncology Clinic,C19-UOLP : Surgical Oncology Clinic,35
427138,UOLP : University of Louisville Hospital,C19-UOLP : University of Louisville Hospital,44
427169,UOLP : Vascular Surgery Clinic,C19-UOLP : Vascular Surgery Clinic,34
160356,UONM : UNM Emergency Medicine,C19-UONM : UNM Emergency Medicine,33
198647,UONM : UNM Sandoval Regional Medical Center,C19-UONM : UNM Sandoval Regional Medical Center,47
164973,UPA : Beth Israel Deaconess-Needham Urology,C19-UPA : Beth Israel Deaconess-Needham Urology,47
47844,UPENN : Department of Emergency Medicine,C19-UPENN : Department of Emergency Medicine,44
422749,UPENN : Dr. Buckner-Perelman Center For Advanced Medicine,C19-UPENN : Dr. Buckner-Perelman Center For Advanced Medicine,61
422743,UPENN : Dr. Cotsarelis-Perelman Center For Advanced Medicine,C19-UPENN : Dr. Cotsarelis-Perelman Center For Advanced Medicine,64
627718,UPENN : Dr. Craig Israelite - Penn Musculoskeletal Center,C19-UPENN : Dr. Craig Israelite - Penn Musculoskeletal Center,61
422739,UPENN : Dr. Ellen Kim-Penn Dermatology Bucks County,C19-UPENN : Dr. Ellen Kim-Penn Dermatology Bucks County,55
422738,UPENN : Dr. Ellen Kim-Perelman Center For Advanced Medicine,C19-UPENN : Dr. Ellen Kim-Perelman Center For Advanced Medicine,63
422636,UPENN : Dr. Jennifer Villasenor-Penn Dermatology Bucks County,C19-UPENN : Dr. Jennifer Villasenor-Penn Dermatology Bucks County,65
422635,UPENN : Dr. Jennifer Villasenor-Perelman Center For Advanced Medicine,C19-UPENN : Dr. Jennifer Villasenor-Perelman Center For Advanced Medicine,73
422750,UPENN : Dr. Karen Bowles-Penn Internal Medicine,C19-UPENN : Dr. Karen Bowles-Penn Internal Medicine,51
422747,"UPENN : Dr. Lee-Urology at Penn Medicine Washington Square, 19 th floor","C19-UPENN : Dr. Lee-Urology at Penn Medicine Washington Square, 19 th floor",75
422740,UPENN : Dr. Lisa Pappas-Taffer-Penn Dermatology Bucks County,C19-UPENN : Dr. Lisa Pappas-Taffer-Penn Dermatology Bucks County,64
422741,UPENN : Dr. Lisa Pappas-Taffer-Perelman Center For Advanced Medicine,C19-UPENN : Dr. Lisa Pappas-Taffer-Perelman Center For Advanced Medicine,72
759751,UPENN : Dr. Michelle Weir - PAH,C19-UPENN : Dr. Michelle Weir - PAH,35
422748,UPENN : Dr. Reynolds-Perelman Center For Advanced Medicine,C19-UPENN : Dr. Reynolds-Perelman Center For Advanced Medicine,62
422637,UPENN : Dr. Richard Wortzel-Penn Dermatology Bucks County,C19-UPENN : Dr. Richard Wortzel-Penn Dermatology Bucks County,61
759755,UPENN : Dr. Susan Taylor - PAH,C19-UPENN : Dr. Susan Taylor - PAH,34
776145,UPENN : Dr. Susan Taylor - Perleman Center for Advanced Medicine,C19-UPENN : Dr. Susan Taylor - Perleman Center for Advanced Medicine,68
808540,UPENN : Dr. Victoria Werth - Perelman Center For Advanced Medicine,C19-UPENN : Dr. Victoria Werth - Perelman Center For Advanced Medicine,70
776146,UPENN : Dr. Weir - PMUC,C19-UPENN : Dr. Weir - PMUC,27
16937,UPH : Allen Memorial Hospital,C19-UPH : Allen Memorial Hospital,33
105456,UPH : Emergency-Iowa Lutheran Hospital,C19-UPH : Emergency-Iowa Lutheran Hospital,42
105453,UPH : Emergency-Iowa Methodist Medical Center,C19-UPH : Emergency-Iowa Methodist Medical Center,49
105457,UPH : Emergency-Methodist West Hospital,C19-UPH : Emergency-Methodist West Hospital,43
105234,UPH : Hospitalist-Methodist West Hospital,C19-UPH : Hospitalist-Methodist West Hospital,45
709061,UPH : Iowa Lutheran Hospital - Inpatient Cardiology,C19-UPH : Iowa Lutheran Hospital - Inpatient Cardiology,55
88998,UPH : Iowa Lutheran Hospital Hospitalist,C19-UPH : Iowa Lutheran Hospital Hospitalist,44
88997,UPH : Iowa Methodist Medical Center Hospitalist,C19-UPH : Iowa Methodist Medical Center Hospitalist,51
339973,UPH : Iowa Methodist Medical Center-Inpatient Cardiology,C19-UPH : Iowa Methodist Medical Center-Inpatient Cardiology,60
122083,UPH : Iowa Methodist Medical Center-Inpatient Oncology,C19-UPH : Iowa Methodist Medical Center-Inpatient Oncology,58
148874,UPH : Marshalltown Medical and Surgical Center,C19-UPH : Marshalltown Medical and Surgical Center,50
16939,UPH : Methodist Hospital,C19-UPH : Methodist Hospital,28
16936,UPH : Proctor Hospital,C19-UPH : Proctor Hospital,26
16935,UPH : St. Luke's Hospital,C19-UPH : St. Luke's Hospital,29
88979,UPH : Trinity Regional Medical Center,C19-UPH : Trinity Regional Medical Center,41
154292,UPH : TS-Community Memorial Hospital,C19-UPH : TS-Community Memorial Hospital,40
138206,UPH : TS-Greene County Medical Center,C19-UPH : TS-Greene County Medical Center,41
143691,UPH : TS-Story County Medical Nevada Clinic,C19-UPH : TS-Story County Medical Nevada Clinic,47
111845,UPH : Unity Point Clinics-Cardiology-Lakeview-WDM,C19-UPH : Unity Point Clinics-Cardiology-Lakeview-WDM,53
111848,UPH : Unity Point Clinics-Cardiology-Methodist Plaza-WDM,C19-UPH : Unity Point Clinics-Cardiology-Methodist Plaza-WDM,60
162540,UPH : UnityPoint Clinic Cardiology – Penn Avenue,C19-UPH : UnityPoint Clinic Cardiology – Penn Avenue,52
408629,UPH : UnityPoint Clinic Pulmonology and Critical Care,C19-UPH : UnityPoint Clinic Pulmonology and Critical Care,57
165612,UPH : UnityPoint Health - Des Moines Center for Liver Disease,C19-UPH : UnityPoint Health - Des Moines Center for Liver Disease,65
180887,UPH : UnityPoint Pekin,C19-UPH : UnityPoint Pekin,26
16860,UPH TMC : Trinity Bettendorf,C19-UPH TMC : Trinity Bettendorf,32
16859,UPH TMC : Trinity Moline,C19-UPH TMC : Trinity Moline,28
16858,UPH TMC : Trinity Rock Island,C19-UPH TMC : Trinity Rock Island,33
531763,UPLLC : UroPartners (MAIN) : TS-Urologist Downers Grove,C19-UPLLC : UroPartners (MAIN) : TS-Urologist Downers Grove,59
84733,UPLLC : UroPartners (MAIN) : TS-Urologist Melrose Park,C19-UPLLC : UroPartners (MAIN) : TS-Urologist Melrose Park,58
383656,UPMC : Allergy (MAIN) : Children's East,C19-UPMC : Allergy (MAIN) : Children's East,43
383658,UPMC : Allergy (MAIN) : Children's North,C19-UPMC : Allergy (MAIN) : Children's North,44
383657,UPMC : Allergy (MAIN) : Children's South,C19-UPMC : Allergy (MAIN) : Children's South,44
383655,UPMC : Allergy (MAIN) : UPMC Children's Hospital of Pittsburgh,C19-UPMC : Allergy (MAIN) : UPMC Children's Hospital of Pittsburgh,66
383659,UPMC : Allergy (MAIN) : UPMC Shadyside,C19-UPMC : Allergy (MAIN) : UPMC Shadyside,42
383545,UPMC : Cardiology (MAIN) : Children's North-Electrophysiology Cardiology,C19-UPMC : Cardiology (MAIN) : Children's North-Electrophysiology Cardiology,76
375061,UPMC : Cardiology (MAIN) : UPMC Children's Hospital of Pittsburgh-Cardiology,C19-UPMC : Cardiology (MAIN) : UPMC Children's Hospital of Pittsburgh-Cardiology,80
383548,UPMC : Endocrinology (MAIN) : East Satellite,C19-UPMC : Endocrinology (MAIN) : East Satellite,48
383549,UPMC : Endocrinology (MAIN) : North Satellite,C19-UPMC : Endocrinology (MAIN) : North Satellite,49
383547,UPMC : Endocrinology (MAIN) : UPMC Children's Hospital of Pittsburgh,C19-UPMC : Endocrinology (MAIN) : UPMC Children's Hospital of Pittsburgh,72
706710,UPMC : Falk Medical Building - Comprehensive Lung Center,C19-UPMC : Falk Medical Building - Comprehensive Lung Center,60
383552,UPMC : Gastroenterology (MAIN) : Children's East,C19-UPMC : Gastroenterology (MAIN) : Children's East,52
383553,UPMC : Gastroenterology (MAIN) : Children’s South Fayette,C19-UPMC : Gastroenterology (MAIN) : Children’s South Fayette,61
383551,UPMC : Gastroenterology (MAIN) : UPMC Children's Hospital of Pittsburgh,C19-UPMC : Gastroenterology (MAIN) : UPMC Children's Hospital of Pittsburgh,75
732221,UPMC : Urogynecology - Harrisburg,C19-UPMC : Urogynecology - Harrisburg,37
193619,UPMCP : OBGYN Schweitzer-Carlisle Regional Medical Center,C19-UPMCP : OBGYN Schweitzer-Carlisle Regional Medical Center,61
193620,UPMCP : OBGYN Williams-Carlisle Regional Medical Center,C19-UPMCP : OBGYN Williams-Carlisle Regional Medical Center,59
430674,UPUM : Joslin Diabetes Center,C19-UPUM : Joslin Diabetes Center,33
199972,UPUM : Upstate Orthopedics,C19-UPUM : Upstate Orthopedics,30
178794,UPUM : Upstate University Medical Associates at Syracuse,C19-UPUM : Upstate University Medical Associates at Syracuse,60
371537,UPUM : Upstate University- Transplant,C19-UPUM : Upstate University- Transplant,41
177934,URSPC : TS-Urology Specialists,C19-URSPC : TS-Urology Specialists,34
584386,URSTR : Advanced Heart Failure and Transplant Clinic,C19-URSTR : Advanced Heart Failure and Transplant Clinic,56
107703,URSTR : Burn Surgery (MAIN) : Elmwood,C19-URSTR : Burn Surgery (MAIN) : Elmwood,41
196920,URSTR : Calkins Creek Family Medicine,C19-URSTR : Calkins Creek Family Medicine,41
159908,URSTR : Canalside Family Medicine,C19-URSTR : Canalside Family Medicine,37
90349,URSTR : Cardiology-Highland Hospital,C19-URSTR : Cardiology-Highland Hospital,40
430648,URSTR : Clinton Crossings,C19-URSTR : Clinton Crossings,29
115712,URSTR : Colorectal Surgery (MAIN) : Sawgrass Surgery Center,C19-URSTR : Colorectal Surgery (MAIN) : Sawgrass Surgery Center,63
88415,URSTR : Endocrinology South Ave,C19-URSTR : Endocrinology South Ave,35
758099,URSTR : Highland Emergency Medicine,C19-URSTR : Highland Emergency Medicine,39
145776,URSTR : Highland Family Medicine,C19-URSTR : Highland Family Medicine,36
135446,URSTR : Highland Orthopedics,C19-URSTR : Highland Orthopedics,32
472049,URSTR : Highland Women's Health,C19-URSTR : Highland Women's Health,35
249431,URSTR : Imaging Science at East River Road,C19-URSTR : Imaging Science at East River Road,46
655737,URSTR : Medical Associates of Penfield,C19-URSTR : Medical Associates of Penfield,42
196921,URSTR : Olsan Medical Group,C19-URSTR : Olsan Medical Group,31
196918,URSTR : Pediatric Allergy and Immunology,C19-URSTR : Pediatric Allergy and Immunology,44
430649,URSTR : Pediatric Epilepsy,C19-URSTR : Pediatric Epilepsy,30
655734,URSTR : Pediatric Gastroenterology,C19-URSTR : Pediatric Gastroenterology,38
196919,URSTR : Pediatrics - Strong Memorial Hospital,C19-URSTR : Pediatrics - Strong Memorial Hospital,49
196922,URSTR : Primary Care-West Ridge,C19-URSTR : Primary Care-West Ridge,35
61891,URSTR : Rochester AIR-University of Rochester,C19-URSTR : Rochester AIR-University of Rochester,49
90694,URSTR : ​Rochester Neurosurgery Partners,C19-URSTR : ​Rochester Neurosurgery Partners,44
61886,URSTR : Rochester Obstetrics,C19-URSTR : Rochester Obstetrics,32
61887,URSTR : Rochester Orthopaedics,C19-URSTR : Rochester Orthopaedics,34
61889,URSTR : Rochester Otolaryngology,C19-URSTR : Rochester Otolaryngology,36
61890,URSTR : Rochester Primary Care,C19-URSTR : Rochester Primary Care,34
430645,URSTR : South Pointe,C19-URSTR : South Pointe,24
389383,URSTR : Strong Memorial Hospital,C19-URSTR : Strong Memorial Hospital,36
430650,URSTR : Strong Memorial Hospital Neurology,C19-URSTR : Strong Memorial Hospital Neurology,46
120891,URSTR : Thoracic and Foregut Surgery,C19-URSTR : Thoracic and Foregut Surgery,40
170938,URSTR : UR Medicine Dermatology (MAIN) : Brockport,C19-URSTR : UR Medicine Dermatology (MAIN) : Brockport,54
170940,URSTR : UR Medicine Dermatology (MAIN) : Elmwood Ave,C19-URSTR : UR Medicine Dermatology (MAIN) : Elmwood Ave,56
170939,URSTR : UR Medicine Dermatology (MAIN) : Red Creek Drive,C19-URSTR : UR Medicine Dermatology (MAIN) : Red Creek Drive,60
155900,URSTR : UR Medicine Gynecological Oncology,C19-URSTR : UR Medicine Gynecological Oncology,46
808017,URSTR : Urology – Sawgrass,C19-URSTR : Urology – Sawgrass,30
